,Total_name,Motif,Strandness,relative_fold,relative_fold_median,T_value,P_value,Ranksum_statistic,Ranksum_P_value,Corrected_pvalue,N_with_motif,N_without_motif,Significant
31,YPR196W,YPR196W,Both,0.9463637598571613,0.9381810626318102,-4.26579893368734,1.9970510991098288e-05,-4.2286855363748845,2.350606244124796e-05,0.00010714391252289769,18772,16978,Yes
402,HCM1_r,HCM1,Reverse,0.9460107592073697,0.9327555613498129,-4.259111446297729,2.0580430574129034e-05,-4.2138444352721285,2.5106024104871118e-05,0.0001126896349134673,19933,15817,Yes
304,ARR1_f,ARR1,Forward,0.9443114661929992,0.9632523431634155,-3.5168626905306932,0.0004388385518297393,-2.21748138271735,0.026590213878673545,0.06597065721797488,5771,29979,No
99,STP1,STP1,Both,0.9433236634299382,0.874570669193947,-2.0652663926638626,0.03901496810858282,-2.8452817492845695,0.004437215552795262,0.013878099707678799,1947,33803,Yes
494,THI2_r,THI2,Reverse,0.9432106702230386,0.9139159968435872,-0.9159693718058411,0.3604431327403165,-0.7738955341072209,0.43899257076385867,0.5623695677759236,285,35465,No
261,STB1_f,STB1,Forward,0.9426494965916644,0.9404198776596528,-1.9379720082520613,0.052811156780149304,-1.807495231707593,0.07068509749588527,0.15004634414289003,1377,34373,No
91,RGT1,RGT1,Both,0.9426301512735491,0.797233774971767,-0.6546348602325687,0.5133152728384626,-1.24317135272119,0.21380469679412029,0.3388602741642661,244,35506,No
401,GZF3_r,GZF3,Reverse,0.9423020873928355,0.9256328880758106,-4.589099288469115,4.467066118430729e-06,-4.368146794626281,1.253052634993825e-05,5.941894753035234e-05,18387,17363,Yes
356,RDS2_f,RDS2,Forward,0.9416415755591108,0.9352597095231757,-4.638987281341978,3.513857405928652e-06,-4.935588970024665,7.990924183693678e-07,4.310700385332002e-06,16186,19564,Yes
191,YKL222C,YKL222C,Both,0.9414255378069125,0.9135082006207526,-3.196705202178683,0.0013978706755201546,-3.2467955585938477,0.00116712194354918,0.004159198198829806,4098,31652,Yes
523,SPT15_r,SPT15,Reverse,0.9413810899986056,0.9136310893206103,-2.4899924204487136,0.012833506097737497,-2.737912552981364,0.006183051439683313,0.018549154319049938,2313,33437,Yes
419,YLR278C_r,YLR278C,Reverse,0.9400985587641919,0.939701282583395,-3.7191532169597243,0.00020091182990641628,-3.678532187048635,0.00023458009070335435,0.0009134641942620687,7042,28708,Yes
364,GAT1_f,GAT1,Forward,0.9391470401503754,0.9296193603250217,-2.516679491374744,0.011896521847736036,-2.937570363086831,0.0033079509664369674,0.010571060697092047,2657,33093,Yes
536,HAP1_r,HAP1,Reverse,0.937693556283063,0.9782427414963746,-1.9571548874568985,0.05054234374066253,-1.8322981293377205,0.06690701565954907,0.14305936439205402,1196,34554,No
232,DAL82_f,DAL82,Forward,0.9375045515254065,0.9128252411080076,-1.2478161709551432,0.2127326349746131,-1.6666402202731578,0.0955859662847049,0.18860586636042445,446,35304,No
585,YPR013C_r,YPR013C,Reverse,0.9371893312915277,0.9282856957039389,-2.072768492631622,0.038362565328829465,-1.7793778392823252,0.07517783714706233,0.15510374821920228,1376,34374,No
64,SPT2,SPT2,Both,0.9364470699682315,0.9273363952018988,-3.7826020726855516,0.0001564808504914447,-3.1036470996824157,0.0019115118475872695,0.006459591760812152,4846,30904,Yes
243,WAR1_f,WAR1,Forward,0.9363808845950069,0.910429676590306,-0.5564795656438685,0.579048486483336,-0.8883666923125614,0.3743435358333258,0.5048486217201733,107,35643,No
540,MBP1_r,MBP1,Reverse,0.9361265350975836,0.9239644140380161,-2.846585227430451,0.0044418540777942765,-3.3222356870541816,0.000892992302769014,0.0032213464664305534,3279,32471,Yes
76,CBF1,CBF1,Both,0.9357263314325955,0.946572015200499,-2.1374876095492215,0.032684964853870895,-2.46468879466133,0.013713229847001471,0.03803480731149464,1732,34018,Yes
430,FKH1_r,FKH1,Reverse,0.9355689944856219,0.91386432682862,-3.890022382448658,0.00010111361319684926,-3.4138880405956065,0.0006404288732774377,0.002353576109294584,5011,30739,Yes
285,PDR1_f,PDR1,Forward,0.9355172943302741,0.821918368367449,-0.5808954447747221,0.5620750195045463,-1.467143430160387,0.14233704186977003,0.24761591899238103,171,35579,No
316,SMP1_f,SMP1,Forward,0.9350995139841513,0.934151572766227,-4.227507374271894,2.3804655716073613e-05,-4.2375529506825576,2.259691378768884e-05,0.00010462193155244911,7427,28323,Yes
71,ABF1,ABF1,Both,0.9348491839054551,0.9282009947213739,-1.9886249758984549,0.04693907546199745,-2.2671670618427484,0.023380022136056413,0.05925626300000504,1277,34473,No
300,YHP1_f,YHP1,Forward,0.9343077298555141,0.9660166189297332,-2.7610819197073244,0.005804001680163405,-1.5360221265042615,0.1245329537078705,0.22740800242306786,2078,33672,No
81,HAC1,HAC1,Both,0.9342409679437523,0.9693325556513106,-1.4700124502187952,0.14208974323558402,-1.0797916647710297,0.28023496375000945,0.4150583342191576,568,35182,No
246,MATA2_f,MATA2,Forward,0.9338847449901709,0.9073600116242474,-5.310199139123222,1.1018108972067112e-07,-6.925325448782378,4.349743654463791e-12,4.192867653810999e-11,19983,15767,Yes
290,SKO1_f,SKO1,Forward,0.9337480765057964,0.9340791201177729,-2.3578253302074765,0.01850476959574699,-1.4214114447651034,0.15519718124066464,0.2660523106982822,1398,34352,No
147,MAC1,MAC1,Both,0.9331303308848145,0.9380565627406297,-4.568508498525696,4.9620306841543286e-06,-3.084836841895187,0.002036638443371798,0.0068431051697292414,6821,28929,Yes
541,MET31_r,MET31,Reverse,0.9330681576358096,1.0151086927841801,-1.3818919473015434,0.1677656718228277,-0.3449178789136387,0.7301561090716895,0.8177748421602923,392,35358,No
120,SMP1,SMP1,Both,0.932668449050546,0.9175162536321133,-4.762100334464348,1.93081769929246e-06,-5.020673260907684,5.149068203873681e-07,2.8033815776645597e-06,9891,25859,Yes
282,MATA1_f,MATA1,Forward,0.9320700441885916,0.9337337863157905,-1.0692993433928735,0.28579373980996386,-0.365211411084268,0.7149536009353744,0.8053500332375482,295,35455,No
550,YAP6_r,YAP6,Reverse,0.9308264650094024,0.8846107134337391,-4.411730690736929,1.0346583660061607e-05,-5.919596172992963,3.227330724936593e-09,2.1812304209916282e-08,7459,28291,Yes
478,MATA1_r,MATA1,Reverse,0.9304686570037831,0.9130367171137062,-2.0716328703480373,0.03851448098457253,-2.154484316307204,0.03120221061567769,0.0745808936667418,1103,34647,No
373,OAF1_f,OAF1,Forward,0.9295581189570523,0.8934913717066852,-2.99836965974549,0.002735269457217025,-3.516157031095747,0.0004378419387103446,0.0016398156685457491,2690,33060,Yes
420,YNR063W_r,YNR063W,Reverse,0.929425333057787,0.8989322082367084,-3.125123751153262,0.0017926505587757171,-3.4336192255221545,0.000595580211418796,0.002202523046001585,2760,32990,Yes
335,CIN5_f,CIN5,Forward,0.9289868354822807,0.8856708087348351,-3.2287593589953443,0.001252704790679355,-4.432448900650938,9.316878768948058e-06,4.490430095197917e-05,3507,32243,Yes
114,MET28,MET28,Both,0.9284546904167567,0.9465470594608721,-2.767407103391687,0.0057063732670289205,-1.8527973802426971,0.06391140588030017,0.1371529440058996,1624,34126,No
331,YAP1_f,YAP1,Forward,0.9283881290767901,0.941296973609704,-1.1930938310408252,0.23403338290598114,-0.11315528107199879,0.9099074484217002,0.9503118644262162,231,35519,No
86,MATA1,MATA1,Both,0.9280478332535523,0.9127803620603175,-2.392328050229674,0.016862474129319734,-2.1561137849949685,0.03107478136244221,0.0745794752698613,1381,34369,No
254,MOT2_f,MOT2,Forward,0.9278242257379503,0.8962063961618315,-1.5007607660574696,0.1340510626981862,-1.4763363787364534,0.13985361275903,0.24474382232830247,481,35269,No
50,MATA2,MATA2,Both,0.9277459861893476,0.9174697195618283,-5.393766933836812,6.97623967839339e-08,-5.83004196776673,5.541343767412698e-09,3.6610226238636704e-08,24919,10831,Yes
148,MBP1,MBP1,Both,0.9275923793516123,0.9265639004503649,-3.8639882625112754,0.00011259172052651282,-4.308089892452758,1.646704626105436e-05,7.746098561199971e-05,5098,30652,Yes
158,YAP6,YAP6,Both,0.9263160736944568,0.8998433369567624,-5.273719979043949,1.3523700781860952e-07,-5.964192581910802,2.458466483542254e-09,1.720926538479578e-08,9646,26104,Yes
115,MGA1,MGA1,Both,0.9262152134852369,0.922917835360913,-5.739988281950144,9.565251188721203e-09,-5.620368306047266,1.905507963915182e-08,1.204772777185083e-07,12887,22863,Yes
395,ECM23_r,ECM23,Reverse,0.9259352780328197,0.9269480082249976,-5.942201150286451,2.838987549440597e-09,-5.797137664074395,6.7456316889563395e-09,4.358715860556404e-08,19136,16614,Yes
501,CHA4_r,CHA4,Reverse,0.925410953846172,0.949402409192641,-1.6317622517987576,0.10332088879978255,-1.651177385863478,0.09870235932815807,0.1915412121615741,512,35238,No
512,SMP1_r,SMP1,Reverse,0.9253218722880145,0.9166387562658594,-4.806081007731462,1.560029302404547e-06,-4.274189596654866,1.9183374838449026e-05,8.952241591276213e-05,6773,28977,Yes
297,SWI6_f,SWI6,Forward,0.9247600365886163,0.9010245780158902,-4.030709181552955,5.6468777967320083e-05,-3.540213748280607,0.00039980308347595326,0.0015069500838709008,3608,32142,Yes
3,ECM23,ECM23,Both,0.9246905800565638,0.9147754800102733,-5.875162811340265,4.272187825955449e-09,-6.171326796648454,6.77192883242464e-10,5.10499250444319e-09,22065,13685,Yes
443,MSN1_r,MSN1,Reverse,0.9245856574966056,0.9186159947661175,-3.54772004047912,0.00039341431924664694,-3.6078259745546597,0.0003087734753212643,0.0011789532694084638,2988,32762,Yes
369,MIG3_f,MIG3,Forward,0.9240893658147666,0.9758242798732957,-0.6430256597922396,0.5222664034344877,-0.41307805448693763,0.6795494273917329,0.775873909332697,72,35678,No
272,CBF1_f,CBF1,Forward,0.9228586627795525,0.8983377007872854,-2.096160473317162,0.03625285215999328,-3.081718102916599,0.002058096413293624,0.006875913017140062,1273,34477,Yes
480,MOT3_r,MOT3,Reverse,0.9226084580363015,0.8915699974981002,-3.9797548213245113,6.976877051082727e-05,-5.300304703088983,1.156095727913413e-07,6.599847456437736e-07,4813,30937,Yes
11,HMRA2,HMRA2,Both,0.9197573653795688,0.9099329611175276,-5.818082047111291,6.03994622240197e-09,-6.182597141613452,6.305548453890802e-10,4.815146092062067e-09,11153,24597,Yes
169,GAT4,GAT4,Both,0.9191343817226449,0.9448091013439883,-3.35133412433648,0.0008179607200011127,-1.9108248262010197,0.0560270961743634,0.12246815074544863,1861,33889,No
365,GAT4_f,GAT4,Forward,0.9190943423351164,0.9482309721590949,-2.707118374594555,0.006877991898321459,-1.3246768644357536,0.18527834980261493,0.3060215440560044,1151,34599,No
446,DAL80_r,DAL80,Reverse,0.9188496886902545,0.9244609797120528,-5.147841182593238,2.689235334880616e-07,-4.186025556865877,2.8388139911745492e-05,0.00012550546066245375,5943,29807,Yes
563,LYS14_r,LYS14,Reverse,0.917572772451945,0.9430238781841986,-2.976116185720581,0.002963109941153779,-2.1876956955729847,0.028691775824454264,0.07000317089119962,1422,34328,No
405,PDR8_r,PDR8,Reverse,0.9171030092578815,0.9174902818664536,-4.9535702715883065,7.452045744249336e-07,-4.200244924635787,2.666263965890676e-05,0.00011876994029876649,4951,30799,Yes
89,PDR1,PDR1,Both,0.9169940996174439,0.9244577188299363,-1.8824017893900158,0.06017471867868688,-1.9910476952417062,0.04647564394188747,0.1055122727329337,707,35043,No
561,GAT4_r,GAT4,Reverse,0.9162293187868781,0.9614102430635406,-3.040175806062592,0.002404653653710914,-1.5397497939991043,0.12362135415682954,0.22644659266110834,1356,34394,No
181,SFL1,SFL1,Both,0.9158580960919531,0.9054456367527098,-4.895592324241017,1.0054492360195493e-06,-4.2321558597657525,2.314619137125128e-05,0.00010632781661168557,4274,31476,Yes
444,NRG2_r,NRG2,Reverse,0.9158410700661208,0.9130566802931488,-3.5967780793081925,0.00032770316487825275,-3.6360986085116203,0.00027679840916383907,0.0010707727933443247,2385,33365,Yes
183,SRD1,SRD1,Both,0.9143865885416681,0.9036663819952171,-3.0187364030503065,0.00257346002219459,-3.1316787262645915,0.0017380995878999114,0.0059418753353787665,1634,34116,Yes
306,CUP9_f,CUP9,Forward,0.9142511924395337,0.9448869971595611,-0.8371132131262663,0.4053552279295948,0.014394437915473093,0.9885152968319602,0.9987061761807432,71,35679,No
468,CBF1_r,CBF1,Reverse,0.9130509667525614,0.9945865054064512,-2.3623948618171053,0.01839748003163822,-1.4678941978569966,0.14213296449332943,0.24799460867085374,746,35004,No
75,AZF1,AZF1,Both,0.9128729489953757,1.0417928625917006,-1.4813035380201018,0.14015073647433152,0.28500094288523925,0.7756434195527506,0.8508924080168234,190,35560,No
104,YHP1,YHP1,Both,0.9123936151264233,0.9321504438348492,-4.574065744751145,4.922190463296766e-06,-2.983447376444526,0.0028502104383406886,0.009259247169858148,3192,32558,Yes
101,SWI6,SWI6,Both,0.9117958226739362,0.8881330680754301,-5.844818707117436,5.193672225721556e-09,-6.784076723718083,1.1683123211848687e-11,1.0568732997795428e-10,7885,27865,Yes
520,INO4_r,INO4,Reverse,0.9111850170305607,0.9261100084026309,-2.128918363718115,0.033659295577133014,-1.6906524456364849,0.09090320172442878,0.1824269031193315,584,35166,No
53,ROX1,ROX1,Both,0.910800033058711,0.8839861152762222,-6.022979217600543,1.7538405571554558e-09,-6.340482503940386,2.290466848152824e-10,1.844923981799809e-09,26374,9376,Yes
202,FZF1_f,FZF1,Forward,0.9105298466951922,0.9335670480702963,-2.3564307756241374,0.01869705025382583,-1.8757777836479848,0.06068579984494567,0.13070787658911373,738,35012,No
481,PDR1_r,PDR1,Reverse,0.9090840691395629,0.9519778610790678,-1.9874797570396203,0.047355456291745306,-1.4988303788296036,0.13391764144046536,0.23789599144106835,539,35211,No
421,YOX1_r,YOX1,Reverse,0.9088152471469485,0.9031009229779746,-5.885926493553491,4.061228090572599e-09,-6.486159420995675,8.80519973613787e-11,7.503561514274011e-10,7820,27930,Yes
374,PHO2_f,PHO2,Forward,0.9087524146005931,0.9015365746794938,-6.064294137431739,1.359527661179317e-09,-6.92023132652051,4.509067289742891e-12,4.276341236078742e-11,8549,27201,Yes
271,AZF1_f,AZF1,Forward,0.9082676328521893,1.0360470065620653,-1.4995109081578353,0.13548290493625723,0.16997156034988917,0.8650325027263732,0.9164668677533467,178,35572,No
354,YAP6_f,YAP6,Forward,0.9080010485484454,0.8885397600268722,-5.246393894039459,1.59229269174295e-07,-5.856267116932829,4.733866130666509e-09,3.163083278218077e-08,5529,30221,Yes
497,YRR1_r,YRR1,Reverse,0.9073607258166204,0.7069655982444962,-0.6023432502490712,0.5500979333865172,-0.6987079020979162,0.4847345945552224,0.6038642830476075,44,35706,No
458,STB5_r,STB5,Reverse,0.9066500374959053,0.9124920720874629,-3.1420652604405683,0.0017157646368855146,-2.128712593056779,0.03327804630827352,0.07922061226423009,1168,34582,No
311,MGA1_f,MGA1,Forward,0.9059640745137294,0.8877882275217738,-6.708657416055223,2.0249401051171452e-11,-7.03664768659099,1.9691991978923475e-12,1.9298152139345008e-11,9482,26268,Yes
524,STB4_r,STB4,Reverse,0.9047738666008034,0.9263227338038365,-1.4882614081268295,0.1381239963299348,-0.8047528768528186,0.42096229959305864,0.5488377653231009,215,35535,No
133,SUM1,SUM1,Both,0.9040232825691153,0.8634674299995677,-2.5049988459383665,0.01242858260765903,-2.8929970600916164,0.0038158486881044906,0.012128210965434814,814,34936,Yes
445,ROX1_r,ROX1,Reverse,0.9033430839523956,0.8747956370023746,-7.519201788611369,5.68574294253739e-14,-7.785535685791845,6.941844619497735e-15,7.42146297502667e-14,21916,13834,Yes
124,CUP2,CUP2,Both,0.9033240230088173,1.003375502076619,-1.6131822879599373,0.10798305549705406,-0.2584599528796192,0.796051952115798,0.8652098851092223,242,35508,No
525,SUM1_r,SUM1,Reverse,0.9013938638182494,0.8419046688731086,-2.122042238115999,0.034257002736034735,-2.4441644560906703,0.014518806618638025,0.03989279575588392,559,35191,Yes
113,MCM1,MCM1,Both,0.9007903832989055,0.9218704609563941,-1.9275424903322995,0.05468003506933589,-0.9795011292881561,0.3273324309029646,0.46378667318299566,358,35392,No
237,PIP2_f,PIP2,Forward,0.9003382038221373,0.904232067992108,-0.7283812817278481,0.47022205766606673,-0.4529249431873803,0.6506027891920614,0.754545246636947,45,35705,No
227,YPR196W_f,YPR196W,Forward,0.9001996413767412,0.8825527515012241,-7.283759459033597,3.364725320161271e-13,-8.267627860067284,1.366506558217685e-16,1.6398078698612221e-15,10848,24902,Yes
329,SUM1_f,SUM1,Forward,0.8993983020120072,0.8516040700072455,-1.5579879206388563,0.1204100152663454,-1.6895841296298522,0.0911075442606094,0.1822150885212188,265,35485,No
519,HSF1_r,HSF1,Reverse,0.8988886492808288,0.9899537585522098,-2.1789304950955883,0.029961256190546615,-0.4497725408582921,0.6528744592753701,0.7527258471645444,360,35390,No
129,MATALPHA2,MATALPHA2,Both,0.8985527479596171,0.9154445367980413,-4.195594699607244,2.8326620338581724e-05,-3.1112707935704775,0.0018628402644608056,0.006331503326606669,1830,33920,Yes
493,SWI6_r,SWI6,Reverse,0.8977769556797575,0.883815352715082,-5.613442720629853,2.0569835701421338e-08,-6.905533744366569,5.001501750980349e-12,4.6680683009149924e-11,5341,30409,Yes
406,REB1_r,REB1,Reverse,0.8976122414569447,0.83646731471455,-2.7056504211755588,0.006933933647700189,-3.782227878297173,0.00015543097037248963,0.0006259822642398898,935,34815,Yes
461,UME1_r,UME1,Reverse,0.8972994702771133,0.8875552750523221,-2.62281492346582,0.0088994635840498,-2.31407106651602,0.020663824213629854,0.05329091507725594,703,35047,No
134,UME6,UME6,Both,0.8972557054140027,0.901730231409339,-1.6392597372992854,0.10228234660261334,-1.4997948946468114,0.13366754021544744,0.23817125347479726,275,35475,No
571,RDR1_r,RDR1,Reverse,0.8972147673476671,0.9604799546034578,-3.225544234639995,0.0012958178636746068,-1.9475576589656556,0.05146791424090967,0.11377117884832665,972,34778,No
343,MAC1_f,MAC1,Forward,0.8964978183776071,0.9006095800731561,-6.313830216413007,2.8872774247321777e-10,-4.874987865072921,1.0881514394532047e-06,5.712795057129325e-06,4761,30989,Yes
577,STP2_r,STP2,Reverse,0.8963613560030891,0.9010326104062696,-2.5771996813934677,0.010114468001894323,-2.187133496788658,0.02873277995823435,0.06981353146876776,877,34873,No
408,RSC30_r,RSC30,Reverse,0.8954552432263617,0.8656777359224345,-4.551990402761937,5.553572613256056e-06,-4.6696850253576745,3.016618958128342e-06,1.555940304718829e-05,2224,33526,Yes
65,STB1,STB1,Both,0.8944389984688349,0.9091870329989079,-6.655777556053318,3.0106336294252285e-11,-5.632306438278901,1.7781536622424798e-08,1.136472123259324e-07,5038,30712,Yes
16,RSC30,RSC30,Both,0.8929980962007752,0.8636591411872733,-5.438668665170642,5.689234735306706e-08,-5.397600756900925,6.753794713457294e-08,4.011344738901908e-07,3108,32642,Yes
184,STB3,STB3,Both,0.8924322202422649,0.8426546005982376,-1.9268638840927967,0.05487729244855066,-1.0734277278531752,0.28307924925319095,0.41716941995207085,314,35436,No
344,MBP1_f,MBP1,Forward,0.8911589791696057,0.9019478066762111,-4.795332794252271,1.6796324706787879e-06,-5.508808783371166,3.6127007747239994e-08,2.1676204648343995e-07,3550,32200,Yes
194,YPR015C,YPR015C,Both,0.8901684428009781,0.8412036639043368,-1.8453779285030223,0.06594141398825222,-1.9330054118373554,0.0532355311260945,0.11723779888443284,302,35448,No
105,YRR1,YRR1,Both,0.8896246137167897,0.7840911484333022,-1.0643725563038735,0.28983694401943666,-1.30267004361158,0.19268743341318184,0.3121217929668069,96,35654,No
171,LYS14,LYS14,Both,0.8890147683250232,0.9163586413340294,-5.302201997278423,1.2258721783843514e-07,-3.830991235316558,0.00012762805231481306,0.0005211478802854867,2453,33297,Yes
567,NHP6A_r,NHP6A,Reverse,0.8881870372782441,0.8758086756882394,-7.514639116822938,6.150243995118113e-14,-7.749443662419043,9.229601650530554e-15,9.691081733057082e-14,6612,29138,Yes
131,SPT15,SPT15,Both,0.887971565734085,0.8681681496905801,-6.616236527777993,3.9802456478386624e-11,-6.497823374860994,8.149039537251948e-11,7.046522423388449e-10,4500,31250,Yes
260,SPT2_f,SPT2,Forward,0.8877065304095919,0.8857555491561659,-5.494941412962373,4.200106371229792e-08,-4.445250532325151,8.778950000957678e-06,4.301685500469262e-05,2667,33083,Yes
310,MET28_f,MET28,Forward,0.8868821641210014,0.8776950845424345,-3.806182609417079,0.00014835619255681724,-2.5556931149431987,0.010597653753762953,0.029815408646950318,1071,34679,Yes
332,YDR026C_f,YDR026C,Forward,0.8862225214918978,0.932161269944074,-0.9205133902996232,0.3606386881302107,-0.9057840920850189,0.36505014259649016,0.4968738052007783,67,35683,No
277,HAC1_f,HAC1,Forward,0.8861845603396399,0.9208615663927032,-1.718140812438244,0.08719640187575185,-1.3140898748848417,0.18881596106656418,0.30754511110011007,214,35536,No
29,YOX1,YOX1,Both,0.8859055811195806,0.8707905620501007,-8.620199562599579,7.118637693436528e-18,-9.206871440935625,3.357684670945034e-20,5.062355350040205e-19,11202,24548,Yes
484,RME1_r,RME1,Reverse,0.8845939133609436,0.9029382257179877,-7.83431700566879,5.189605316679791e-15,-6.297890870095586,3.017228030619005e-10,2.3974730837891556e-09,5998,29752,Yes
189,TEA1,TEA1,Both,0.8838260449009321,0.9522585473013273,-0.6222570465818024,0.539878770973112,-0.5248124156923915,0.5997135996899006,0.7138291429507319,24,35726,No
207,HMRA2_f,HMRA2,Forward,0.8837781797564903,0.8517515122469294,-8.184435168514682,2.98593157876725e-16,-7.882077936059577,3.2198108177820734e-15,3.712252472266391e-14,7389,28361,Yes
447,GLN3_r,GLN3,Reverse,0.8832017560538723,0.8840710535458309,-5.038295851009481,4.917197295495681e-07,-6.035233744173041,1.587327520544343e-09,1.1382299781464314e-08,3176,32574,Yes
558,ECM22_r,ECM22,Reverse,0.8831706617462546,0.8262522887865468,-3.0043285581164194,0.0027522717995409067,-2.5273490980483615,0.011492720108723774,0.032027106274547766,694,35056,Yes
279,IME1_f,IME1,Forward,0.8830966200284551,1.0103044626253257,-1.606238528316127,0.11033368308155148,-0.5538285728034947,0.5796961717826487,0.6942186334179173,148,35602,No
178,PHO2,PHO2,Both,0.8828987723651994,0.8783337846684045,-8.749796003851479,2.293500842965714e-18,-8.974212686722044,2.8538544398259687e-19,3.902480024692255e-18,10882,24868,Yes
457,STB1_r,STB1,Reverse,0.8815952187906143,0.8941816838248685,-6.76653662651842,1.4613574364796147e-11,-5.562959520541491,2.652374328212154e-08,1.6416801105144699e-07,3810,31940,Yes
14,REB1,REB1,Both,0.8813351401923694,0.8252972333598089,-4.225190452832679,2.5113501745253857e-05,-4.859957042346409,1.174112267661367e-06,6.109539941459148e-06,1550,34200,Yes
490,STB2_r,STB2,Reverse,0.8808112530299878,0.8711030141935904,-6.345850436763142,2.426617503355886e-10,-5.800296873097339,6.619761798468347e-09,4.324911041665986e-08,3453,32297,Yes
496,YHP1_r,YHP1,Reverse,0.8802420850752524,0.8883565603053839,-4.197961049812983,2.873779542199228e-05,-2.8023611664422354,0.005073004588828447,0.015617417268225794,1183,34567,Yes
100,SWI4,SWI4,Both,0.8799930503992948,0.867349021026788,-7.10467384846425,1.3435578841088985e-12,-6.157441498962419,7.392953863288295e-10,5.5026036349538195e-09,4248,31502,Yes
136,YDR026C,YDR026C,Both,0.8765409652079967,0.7831634708437157,-1.1501578861119162,0.25188395183745665,-2.612002576269188,0.009001357581690711,0.025818528087971408,152,35598,Yes
175,NHP6A,NHP6A,Both,0.8735211711686843,0.8590421684528698,-9.380012854576878,7.419097340867315e-21,-9.620052666362614,6.579746568369643e-22,1.1723912067276819e-20,8629,27121,Yes
429,DIG1_r,DIG1,Reverse,0.8734004734458093,0.8981260857816461,-4.910926516453721,9.926885891770602e-07,-3.9720774598021724,7.124854250861733e-05,0.0002992438785361928,1498,34252,Yes
83,IME1,IME1,Both,0.8730149085509187,0.8518440187641468,-2.3857127708890604,0.017628420132779942,-1.5093504145171943,0.13120925754879528,0.23593591265654934,311,35439,No
180,RDS1,RDS1,Both,0.8729262817177142,1.0100468674538012,-1.7254842535747086,0.08617825202068834,-1.3922887283384637,0.16383498338932878,0.2768246271061073,176,35574,No
376,RDS1_f,RDS1,Forward,0.8729262817177142,1.0100468674538012,-1.7254842535747086,0.08617825202068834,-1.3922887283384637,0.16383498338932878,0.2768246271061073,176,35574,No
572,RDS1_r,RDS1,Reverse,0.8729262817177142,1.0100468674538012,-1.7254842535747086,0.08617825202068834,-1.3922887283384637,0.16383498338932878,0.2768246271061073,176,35574,No
225,YOX1_f,YOX1,Forward,0.872213355454701,0.8590388110674881,-8.935610652077147,4.5376811168251395e-19,-8.865846802056486,7.592480770256894e-19,1.0146315211161484e-17,8163,27587,Yes
210,REB1_f,REB1,Forward,0.8720350340586308,0.8527442468366954,-3.256844654524502,0.0011826255196651276,-2.7395306912781625,0.006152696997782098,0.01855274787023525,643,35107,Yes
231,DAL81_f,DAL81,Forward,0.8717585021055204,0.9345961256688937,-2.2937889211392495,0.022573139808560017,-1.3593848412085723,0.17402467207688554,0.2907003044920702,263,35487,No
239,RGM1_f,RGM1,Forward,0.8716834480683954,0.9264043549036599,-1.2472453388245697,0.2166806582339211,-0.21389062049294216,0.8306323547444516,0.8945271512632555,67,35683,No
396,EDS1_r,EDS1,Reverse,0.8706144226522435,0.9043493123041677,-6.805537678978915,1.1673742684067001e-11,-4.507358577872429,6.56396521932527e-06,3.243371049548957e-05,2862,32888,Yes
528,YDR026C_r,YDR026C,Reverse,0.8693136539190253,0.5823037788726564,-0.7876958682073317,0.43308502102185165,-2.685234099622061,0.007247902055947658,0.02120281795471255,85,35665,Yes
491,STP1_r,STP1,Reverse,0.8692490744427257,0.8428654303711938,-3.6386378025708477,0.00029226673195516164,-2.8730182947797576,0.004065705715888231,0.012852876134098279,725,35025,Yes
58,MOT2,MOT2,Both,0.8674080307296473,0.8428905655662118,-5.884375218154181,4.5529312677562176e-09,-4.913044220652023,8.967304155033048e-07,4.793431675599484e-06,2003,33747,Yes
267,ABF1_f,ABF1,Forward,0.8665634603839436,0.8090205052532695,-3.0899474173799604,0.00209748058691068,-3.190853295473079,0.0014185328937927747,0.004964865128274712,557,35193,Yes
97,SPT23,SPT23,Both,0.8641094259660241,0.8542015512551926,-11.334185969673484,1.0020042770497504e-29,-11.46687718345948,1.935173327027691e-30,5.689409581461412e-29,14831,20919,Yes
352,TEC1_f,TEC1,Forward,0.8634502125934704,0.8618038731150164,-7.893535395188179,3.4873166996946085e-15,-6.862227651663235,6.779490793600225e-12,6.228657166620207e-11,4127,31623,Yes
526,UME6_r,UME6,Reverse,0.8595621280272258,0.781725953129681,-1.7247780335656637,0.08636205234365978,-1.7754207371545911,0.0758284424674272,0.15589903556240278,171,35579,No
301,YRR1_f,YRR1,Forward,0.8583264593521802,0.8293627506180965,-1.013205886337842,0.3156332751801278,-1.3199038093115296,0.18686713560381807,0.30692144060068444,53,35697,No
492,SWI4_r,SWI4,Reverse,0.8578291515149151,0.8620877165397093,-7.810196629415643,7.0621679182340454e-15,-6.370907577147008,1.8791286126312464e-10,1.5346217003155179e-09,3323,32427,Yes
544,RLM1_r,RLM1,Reverse,0.8578199608443865,0.8854709220498284,-5.890383093236008,4.528100578327539e-09,-4.062351048349453,4.858094609914934e-05,0.0002115970096762949,1666,34084,Yes
213,RSC3_f,RSC3,Forward,0.8566452383324508,0.8563124538898589,-10.611918949616868,3.3062475915673447e-26,-9.114012555378803,7.93901137019719e-20,1.167034671418987e-18,7238,28512,Yes
17,RSC3,RSC3,Both,0.8564559202067525,0.8555014310300887,-10.6608060757006,1.9572420577360238e-26,-9.219153808397566,2.9945399003386477e-20,4.633656477366118e-19,7319,28431,Yes
